run_id,agent,agent_toxicity,platform_name,time_period,active
run5,agent_57,0.932906,Toxic Model 1,249,True
run5,agent_57,0.932906,Toxic Model 2,249,False
run5,agent_57,0.932906,Toxic Model 4,249,False
run5,agent_52,0.469328,Toxic Model 3,249,True
run5,agent_52,0.469328,Toxic Model 1,249,True
run5,agent_52,0.469328,Toxic Model 2,249,False
run5,agent_52,0.469328,Toxic Model 4,249,False
run5,agent_93,0.49365,Toxic Model 3,229,True
run5,agent_93,0.49365,Toxic Model 1,229,True
run5,agent_93,0.49365,Toxic Model 2,229,True
run5,agent_93,0.49365,Toxic Model 4,229,False
run5,agent_41,0.03379,Toxic Model 3,229,False
run5,agent_41,0.03379,Toxic Model 1,229,True
run5,agent_41,0.03379,Toxic Model 2,229,False
run5,agent_41,0.03379,Toxic Model 4,229,False
run5,agent_65,0.529465,Toxic Model 3,229,False
run5,agent_65,0.529465,Toxic Model 1,229,True
run5,agent_65,0.529465,Toxic Model 2,229,False
run5,agent_65,0.529465,Toxic Model 4,229,False
run5,agent_82,0.462876,Toxic Model 3,229,False
run5,agent_82,0.462876,Toxic Model 1,229,True
run5,agent_82,0.462876,Toxic Model 2,229,False
run5,agent_82,0.462876,Toxic Model 4,229,False
run5,agent_46,0.416256,Toxic Model 3,229,False
run5,agent_46,0.416256,Toxic Model 1,229,True
run5,agent_46,0.416256,Toxic Model 2,229,False
run5,agent_46,0.416256,Toxic Model 4,229,False
run5,agent_45,0.442336,Toxic Model 3,229,True
run5,agent_45,0.442336,Toxic Model 1,229,True
run5,agent_45,0.442336,Toxic Model 2,229,True
run5,agent_45,0.442336,Toxic Model 4,229,False
run5,agent_19,0.743183,Toxic Model 3,229,False
run5,agent_19,0.743183,Toxic Model 1,229,True
run5,agent_19,0.743183,Toxic Model 2,229,True
run5,agent_19,0.743183,Toxic Model 4,229,False
run5,agent_47,0.0899155,Toxic Model 3,229,False
run5,agent_47,0.0899155,Toxic Model 1,229,True
run5,agent_47,0.0899155,Toxic Model 2,229,False
run5,agent_47,0.0899155,Toxic Model 4,229,False
run5,agent_2,0.00567196,Toxic Model 3,229,True
run5,agent_2,0.00567196,Toxic Model 1,229,False
run5,agent_2,0.00567196,Toxic Model 2,229,False
run5,agent_2,0.00567196,Toxic Model 4,229,True
run5,agent_54,0.113603,Toxic Model 3,229,False
run5,agent_54,0.113603,Toxic Model 1,229,True
run5,agent_54,0.113603,Toxic Model 2,229,True
run5,agent_54,0.113603,Toxic Model 4,229,True
run5,agent_24,0.883039,Toxic Model 3,229,False
run5,agent_24,0.883039,Toxic Model 1,229,True
run5,agent_24,0.883039,Toxic Model 2,229,True
run5,agent_24,0.883039,Toxic Model 4,229,False
run5,agent_97,0.762863,Toxic Model 3,229,False
run5,agent_97,0.762863,Toxic Model 1,229,True
run5,agent_97,0.762863,Toxic Model 2,229,True
run5,agent_97,0.762863,Toxic Model 4,229,False
run5,agent_53,0.202492,Toxic Model 3,229,True
run5,agent_53,0.202492,Toxic Model 1,229,True
run5,agent_53,0.202492,Toxic Model 2,229,True
run5,agent_53,0.202492,Toxic Model 4,229,True
run5,agent_27,0.984777,Toxic Model 3,229,True
run5,agent_27,0.984777,Toxic Model 1,229,True
run5,agent_27,0.984777,Toxic Model 2,229,True
run5,agent_27,0.984777,Toxic Model 4,229,False
run5,agent_35,0.761963,Toxic Model 3,229,False
run5,agent_35,0.761963,Toxic Model 1,229,True
run5,agent_35,0.761963,Toxic Model 2,229,False
run5,agent_35,0.761963,Toxic Model 4,229,False
run5,agent_80,0.773216,Toxic Model 3,229,True
run5,agent_80,0.773216,Toxic Model 1,229,True
run5,agent_80,0.773216,Toxic Model 2,229,False
run5,agent_80,0.773216,Toxic Model 4,229,True
run5,agent_13,0.524537,Toxic Model 3,229,True
run5,agent_13,0.524537,Toxic Model 1,229,True
run5,agent_13,0.524537,Toxic Model 2,229,True
run5,agent_13,0.524537,Toxic Model 4,229,False
run5,agent_87,0.194032,Toxic Model 3,229,True
run5,agent_87,0.194032,Toxic Model 1,229,True
run5,agent_87,0.194032,Toxic Model 2,229,False
run5,agent_87,0.194032,Toxic Model 4,229,True
run5,agent_60,0.693469,Toxic Model 3,229,False
run5,agent_60,0.693469,Toxic Model 1,229,True
run5,agent_60,0.693469,Toxic Model 2,229,True
run5,agent_60,0.693469,Toxic Model 4,229,False
run5,agent_92,0.676876,Toxic Model 3,229,False
run5,agent_92,0.676876,Toxic Model 1,229,True
run5,agent_92,0.676876,Toxic Model 2,229,True
run5,agent_92,0.676876,Toxic Model 4,229,True
run5,agent_73,0.52808,Toxic Model 3,229,True
run5,agent_73,0.52808,Toxic Model 1,229,True
run5,agent_73,0.52808,Toxic Model 2,229,True
run5,agent_73,0.52808,Toxic Model 4,229,False
run5,agent_86,0.00102755,Toxic Model 3,229,False
run5,agent_86,0.00102755,Toxic Model 1,229,True
run5,agent_86,0.00102755,Toxic Model 2,229,True
run5,agent_86,0.00102755,Toxic Model 4,229,False
run5,agent_30,0.381996,Toxic Model 3,229,False
run5,agent_30,0.381996,Toxic Model 1,229,True
run5,agent_30,0.381996,Toxic Model 2,229,True
run5,agent_30,0.381996,Toxic Model 4,229,False
run5,agent_17,0.925825,Toxic Model 3,229,False
run5,agent_17,0.925825,Toxic Model 1,229,True
run5,agent_17,0.925825,Toxic Model 2,229,True
run5,agent_17,0.925825,Toxic Model 4,229,False
run5,agent_50,0.508059,Toxic Model 3,229,False
run5,agent_50,0.508059,Toxic Model 1,229,True
run5,agent_50,0.508059,Toxic Model 2,229,False
run5,agent_50,0.508059,Toxic Model 4,229,False
run5,agent_7,0.00969241,Toxic Model 3,229,False
run5,agent_7,0.00969241,Toxic Model 1,229,True
run5,agent_7,0.00969241,Toxic Model 2,229,False
run5,agent_7,0.00969241,Toxic Model 4,229,False
run5,agent_22,0.181354,Toxic Model 3,229,False
run5,agent_22,0.181354,Toxic Model 1,229,True
run5,agent_22,0.181354,Toxic Model 2,229,False
run5,agent_22,0.181354,Toxic Model 4,229,False
run5,agent_83,0.523232,Toxic Model 3,229,False
run5,agent_83,0.523232,Toxic Model 1,229,True
run5,agent_83,0.523232,Toxic Model 2,229,True
run5,agent_83,0.523232,Toxic Model 4,229,False
run5,agent_8,0.821175,Toxic Model 3,229,False
run5,agent_8,0.821175,Toxic Model 1,229,True
run5,agent_8,0.821175,Toxic Model 2,229,True
run5,agent_8,0.821175,Toxic Model 4,229,False
run5,agent_85,0.17037,Toxic Model 3,229,False
run5,agent_85,0.17037,Toxic Model 1,229,True
run5,agent_85,0.17037,Toxic Model 2,229,True
run5,agent_85,0.17037,Toxic Model 4,229,False
run5,agent_84,0.962734,Toxic Model 3,229,False
run5,agent_84,0.962734,Toxic Model 1,229,True
run5,agent_84,0.962734,Toxic Model 2,229,False
run5,agent_84,0.962734,Toxic Model 4,229,False
run5,agent_32,0.113374,Toxic Model 3,229,False
run5,agent_32,0.113374,Toxic Model 1,229,True
run5,agent_32,0.113374,Toxic Model 2,229,False
run5,agent_32,0.113374,Toxic Model 4,229,False
run5,agent_29,0.337464,Toxic Model 3,229,False
run5,agent_29,0.337464,Toxic Model 1,229,True
run5,agent_29,0.337464,Toxic Model 2,229,True
run5,agent_29,0.337464,Toxic Model 4,229,False
run5,agent_42,0.568975,Toxic Model 3,229,False
run5,agent_42,0.568975,Toxic Model 1,229,True
